イベント日,都道府県,店舗名,取材名,取材ランク,媒体名,latitude,longitude
2023-12-10,埼玉県,メガガーデン所沢スロット館,降臨シリーズ テミス,C,DMMぱちタウン,35.787285,139.472565
2023-12-10,埼玉県,メガガーデン所沢スロット館,降臨シリーズ オーディン,C,DMMぱちタウン,35.787285,139.472565
2023-12-10,埼玉県,メガガーデン所沢スロット館,降臨シリーズ アポロン,C,DMMぱちタウン,35.787285,139.472565
2023-12-10,埼玉県,メガガーデン所沢スロット館,降臨シリーズ アテナ,C,DMMぱちタウン,35.787285,139.472565
2023-12-10,埼玉県,メガガーデン所沢スロット館,スコーピオン取材 結束の刻(真紅),C,DMMぱちタウン,35.787285,139.472565
2023-12-10,埼玉県,メガガーデン所沢スロット館,スコーピオン取材 団結の刻(真紅),B,DMMぱちタウン,35.787285,139.472565
2023-12-10,埼玉県,メガガーデン所沢スロット館,ガチアンケート虹色,B,ガチアン,35.787285,139.472565
2023-12-10,埼玉県,メガガーデン所沢スロット館,かたまる応援地区,S,スロパチステーション,35.787285,139.472565
2023-12-10,埼玉県,メガガーデン所沢スロット館,司芭扶来店実践,S,セブンズTV,35.787285,139.472565
2023-12-10,埼玉県,メガガーデン所沢スロット館,Youtube番組収録,・,パチスロの犬,35.787285,139.472565
2023-12-10,埼玉県,メガガイア東大宮店,かたまる応援地区,S,スロパチステーション,35.957294,139.655518
2023-12-10,埼玉県,メガガイア東大宮店,やっぱサイタマ!!!,・,やっぱカントー,35.957294,139.655518
2023-12-10,埼玉県,ラ・カータ狭山本店,プレミアムジャッジメントP,B,アツ姫,35.865002,139.383392
2023-12-10,埼玉県,一番舘東大宮店,ハイローテ7,・,パチエース,35.947857,139.643494
2023-12-10,埼玉県,新！ガーデン八潮店,降臨シリーズ ヘラクレス,C,DMMぱちタウン,35.80061,139.853165
2023-12-10,埼玉県,新！ガーデン八潮店,降臨シリーズ テミス,C,DMMぱちタウン,35.80061,139.853165
2023-12-10,埼玉県,新！ガーデン八潮店,降臨シリーズ オーディン,C,DMMぱちタウン,35.80061,139.853165
2023-12-10,埼玉県,新！ガーデン八潮店,降臨シリーズ アポロン,C,DMMぱちタウン,35.80061,139.853165
2023-12-10,埼玉県,新！ガーデン八潮店,降臨シリーズ アテナ,C,DMMぱちタウン,35.80061,139.853165
2023-12-10,埼玉県,新！ガーデン八潮店,スコーピオン取材 団結の刻(真紅),B,DMMぱちタウン,35.80061,139.853165
2023-12-10,埼玉県,新！ガーデン八潮店,UPK,A,アツ姫,35.80061,139.853165
2023-12-10,埼玉県,新！ガーデン八潮店,でちゃう編集部来店(櫻井れな),B,でちゃう！,35.80061,139.853165
2023-12-10,埼玉県,新！ガーデン北与野店,降臨シリーズ ヘラクレス,C,DMMぱちタウン,35.900146,139.617691
2023-12-10,埼玉県,新！ガーデン北与野店,降臨シリーズ テミス,C,DMMぱちタウン,35.900146,139.617691
2023-12-10,埼玉県,新！ガーデン北与野店,降臨シリーズ オーディン,C,DMMぱちタウン,35.900146,139.617691
2023-12-10,埼玉県,新！ガーデン北与野店,降臨シリーズ アポロン,C,DMMぱちタウン,35.900146,139.617691
2023-12-10,埼玉県,新！ガーデン北与野店,降臨シリーズ アテナ,C,DMMぱちタウン,35.900146,139.617691
2023-12-10,埼玉県,新！ガーデン北与野店,超 Re PLAY取材,C,DMMぱちタウン,35.900146,139.617691
2023-12-10,埼玉県,新！ガーデン北与野店,感謝してます‼取材,C,DMMぱちタウン,35.900146,139.617691
2023-12-10,埼玉県,新！ガーデン北与野店,スコーピオン取材 結束の刻(真紅),C,DMMぱちタウン,35.900146,139.617691
2023-12-10,埼玉県,新！ガーデン北与野店,ドリスロ,・,ドリスロ,35.900146,139.617691
2023-12-10,埼玉県,新！ガーデン北与野店,苦愛取材～4番は俺だ！,B,パチスロ必勝本,35.900146,139.617691
2023-12-10,埼玉県,新！ガーデン川口安行店,降臨シリーズ シヴァ,C,DMMぱちタウン,35.842049,139.769913
2023-12-10,埼玉県,新！ガーデン川口安行店,降臨シリーズ オーディン,C,DMMぱちタウン,35.842049,139.769913
2023-12-10,埼玉県,新！ガーデン川口安行店,降臨シリーズ アテナ,C,DMMぱちタウン,35.842049,139.769913
2023-12-10,埼玉県,新！ガーデン川口安行店,スコーピオン取材 DEAD or ALIVE,・,DMMぱちタウン,35.842049,139.769913
2023-12-10,埼玉県,新！ガーデン川口安行店,「特別番組」収録,・,ジャンバリ.TV,35.842049,139.769913
2023-12-10,埼玉県,新！ガーデン川口安行店,ぶっ通し7days調査,・,スロットイベ日調査隊Ｚ,35.842049,139.769913
2023-12-10,埼玉県,新！ガーデン春日部店,降臨シリーズ テミス,C,DMMぱちタウン,35.978428,139.751602
2023-12-10,埼玉県,新！ガーデン春日部店,降臨シリーズ オーディン,C,DMMぱちタウン,35.978428,139.751602
2023-12-10,埼玉県,新！ガーデン春日部店,降臨シリーズ アポロン,C,DMMぱちタウン,35.978428,139.751602
2023-12-10,埼玉県,新！ガーデン春日部店,降臨シリーズ アテナ,C,DMMぱちタウン,35.978428,139.751602
2023-12-10,埼玉県,新！ガーデン春日部店,スコーピオン取材 結束の刻(真紅),C,DMMぱちタウン,35.978428,139.751602
2023-12-10,埼玉県,新！ガーデン春日部店,スコーピオン取材 団結の刻(真紅),B,DMMぱちタウン,35.978428,139.751602
2023-12-10,埼玉県,新！ガーデン春日部店,スコーピオン取材 八咫烏,C,DMMぱちタウン,35.978428,139.751602
2023-12-10,埼玉県,新！ガーデン春日部店,スコーピオン取材 カマイタチ,C,DMMぱちタウン,35.978428,139.751602
2023-12-10,埼玉県,新！ガーデン春日部店,Dynamite取材 マジ愛取材,C,DMMぱちタウン,35.978428,139.751602
2023-12-10,埼玉県,新！ガーデン春日部店,チョウテン,B,ギョウテン【関激】,35.978428,139.751602
2023-12-10,埼玉県,新！ガーデン春日部店,ぶっ通し7days調査,・,スロットイベ日調査隊Ｚ,35.978428,139.751602
2023-12-10,埼玉県,新！ガーデン桶川店,降臨シリーズ オーディン,C,DMMぱちタウン,36.007656,139.558487
2023-12-10,埼玉県,新！ガーデン桶川店,超 Re PLAY取材,C,DMMぱちタウン,36.007656,139.558487
2023-12-10,埼玉県,新！ガーデン桶川店,感謝してます‼取材,C,DMMぱちタウン,36.007656,139.558487
2023-12-10,埼玉県,新！ガーデン桶川店,スコーピオン取材 結束の刻(真紅),C,DMMぱちタウン,36.007656,139.558487
2023-12-10,埼玉県,新！ガーデン桶川店,スコーピオン取材 団結の刻(真紅),B,DMMぱちタウン,36.007656,139.558487
2023-12-10,埼玉県,新！ガーデン桶川店,デジャヴ,B,スクープTV,36.007656,139.558487
2023-12-10,埼玉県,新！ガーデン桶川店,よっしー社長のプラベ打ち,A,よっしー社長プロデュース,36.007656,139.558487
2023-12-10,埼玉県,新！ガーデン桶川店,スロフェッショナル・全,B,よっしー社長プロデュース,36.007656,139.558487
2023-12-10,埼玉県,新！ガーデン西浦和,ガチアンケート虹色,B,ガチアン,35.845966,139.625641
2023-12-10,埼玉県,新！ガーデン西浦和,じゃんじゃん来店実践,S,スロパチステーション,35.845966,139.625641
2023-12-10,埼玉県,新！ガーデン西浦和,かたまる×スロパチステーション潜入取材 結,S,スロパチステーション,35.845966,139.625641
2023-12-10,埼玉県,第一プラザ西浦和店,わんだふるP,・,DMMぱちタウン,35.856575,139.62413
2023-12-10,東京都,コトブキプラスα鹿浜店,グランドオープン(2日目),S,グランドオープン,,
2023-12-10,東京都,パチンコヒロキ蒲田3号店,ランキン,・,パチスロ必勝本,35.563725,139.715622
2023-12-10,東京都,メッセ三鷹店本館,くろいけもみみ来店,・,その他取材・企画,35.702312,139.560242
2023-12-10,神奈川県,123横浜西口店,プレミアムジャッジメントS,B,アツ姫,35.465633,139.619049
2023-12-10,神奈川県,123横浜西口店,プレミアムジャッジメントP,B,アツ姫,35.465633,139.619049
2023-12-10,神奈川県,ＡＲＲＯＷ平塚店,クズの恩返し,S,ウチイクTV,35.370674,139.361755
2023-12-10,神奈川県,アビバ横須賀中央店,無想転生スマスロレポート,・,爆ガチ!,35.279995,139.670624
2023-12-10,神奈川県,アビバ横須賀中央店,暴走パチンコレポート,・,爆ガチ!,35.279995,139.670624
2023-12-10,神奈川県,アビバ綱島樽町店,Re:レポから始めるパチンコ取材,・,爆ガチ!,35.531502,139.643082
2023-12-10,神奈川県,ガイアネクスト三ツ境Ⅰ,ドリスロ,・,ドリスロ,35.466995,139.503647
2023-12-10,神奈川県,キコーナ愛川店,ジャッジメントS,C,アツ姫,35.515503,139.338287
2023-12-10,神奈川県,キングEX,マキシマムスロッター,A,パチンコ店長のホール攻略,35.464794,139.619324
2023-12-10,神奈川県,くいーぷ東戸塚店,北島ひかり来店,・,その他取材・企画,35.428448,139.558563
2023-12-10,神奈川県,グランドオータ厚木店,ｙｔｒ来店実践,S,セブンズTV,35.427177,139.351608
2023-12-10,神奈川県,グランドオータ瀬谷店,ワロス来店実践,S,セブンズTV,35.494091,139.471817
2023-12-10,神奈川県,グランドホール金目店,BLACK ANGELS ブラックエンジェルス,B,DMMぱちタウン,35.360237,139.300613
2023-12-10,神奈川県,グランドホール金目店,ハイローテ7,・,パチエース,35.360237,139.300613
2023-12-10,神奈川県,ザシティ/ベルシティ元住吉店,スロッター×スロッター,C,パチンコ店長のホール攻略,35.563992,139.655457
2023-12-10,神奈川県,ザシティ/ベルシティ相模大野店,やべんじゃーず赫,C,パチエース,35.532528,139.436981
2023-12-10,神奈川県,ジアスセンター南,ガチアンケート虹色,B,ガチアン,35.543774,139.570389
2023-12-10,神奈川県,ジアス港南台,スロッター×スロッター,C,パチンコ店長のホール攻略,35.375278,139.57576
2023-12-10,神奈川県,ジャパンニューアルファテームズ,ハイローテ7,・,パチエース,35.371452,139.202728
2023-12-10,神奈川県,ジャパンニューアルファテームズ,TSUYOSHI,C,パチエース,35.371452,139.202728
2023-12-10,神奈川県,ジャパンニューアルファ藤沢店,ガチアンケート金色,C,ガチアン,35.383286,139.474609
2023-12-10,神奈川県,スーパーDステーション平塚駅前,ドリスロ,・,ドリスロ,35.328815,139.347488
2023-12-10,神奈川県,セブンS川崎店,真×スロッター,B,パチンコ店長のホール攻略,35.527988,139.699402
2023-12-10,神奈川県,センター北サンコー,ガチアンケート金色,C,ガチアン,35.555866,139.580765
2023-12-10,神奈川県,タイガー7綱島店,スロッター×スロッターSMART,・,パチンコ店長のホール攻略,35.536274,139.633423
2023-12-10,神奈川県,トワーズ大和深見店1120,シーサーペント,・,アツ姫,35.476692,139.461472
2023-12-10,神奈川県,トワーズ麻溝台店,シーサーペントOVER,・,アツ姫,35.524609,139.399521
2023-12-10,神奈川県,ニューリッチランド,昇天チャレンジ,・,えいりヤン,35.238705,139.691772
2023-12-10,神奈川県,パラッツォ湘南台店,四暗刻,C,BASHtv,35.395676,139.46637
2023-12-10,神奈川県,パラッツォ湘南台店,三暗刻,C,BASHtv,35.395676,139.46637
2023-12-10,神奈川県,パラッツォ湘南台店,よっしー社長の厳選ホール,A,よっしー社長プロデュース,35.395676,139.46637
2023-12-10,神奈川県,パラッツォ秦野渋沢店,ガチアンケート虹色,B,ガチアン,35.375919,139.184937
2023-12-10,神奈川県,ピーアーク新城マックスパチンコ,ちゅんげーパチンコ,C,天草ヤスヲ,35.587025,139.630402
2023-12-10,神奈川県,ピーアーク新城マックスパチンコ,ちゅんげーシックス,A,天草ヤスヲ,35.587025,139.630402
2023-12-10,神奈川県,ピーアーク相模原,ぶっ通し7days調査,・,スロットイベ日調査隊Ｚ,35.558468,139.405228
2023-12-10,神奈川県,ピーアーク相模原,くろむ来店,B,その他取材・企画,35.558468,139.405228
2023-12-10,神奈川県,ピーアーク相模原,パーフェクトちゅんげー2nd,B,天草ヤスヲ,35.558468,139.405228
2023-12-10,神奈川県,ピーアーク相模原,ちゅんげーパチンコ,C,天草ヤスヲ,35.558468,139.405228
2023-12-10,神奈川県,ピーアーク相模原,くろむシックス,・,天草ヤスヲ,35.558468,139.405228
2023-12-10,神奈川県,ピーアーク相模大野,パーフェクトちゅんげー2nd,B,天草ヤスヲ,35.533504,139.436432
2023-12-10,神奈川県,ピーアーク相模大野,ちゅんげーパチンコ,C,天草ヤスヲ,35.533504,139.436432
2023-12-10,神奈川県,プラザ上大岡アンドミラージュ,メガオロチ,・,ジャンバリ.TV,35.410263,139.595764
2023-12-10,神奈川県,プラザ上大岡アンドミラージュ,全体分析,A,ななライズ,35.410263,139.595764
2023-12-10,神奈川県,プレスト三ツ境店,スロッター×パチンカー,C,パチンコ店長のホール攻略,35.467827,139.504425
2023-12-10,神奈川県,新！ガーデン四季の森店,ガチアンケート虹色,B,ガチアン,35.49791,139.53743
2023-12-10,神奈川県,新！ガーデン四季の森店,ぶっ通し7days調査,・,スロットイベ日調査隊Ｚ,35.49791,139.53743
2023-12-10,神奈川県,新！ガーデン四季の森店,最強の庄田（プリズンクイズチャンネル）来店,C,その他取材・企画,35.49791,139.53743
2023-12-10,神奈川県,新！ガーデン四季の森店,全体分析,A,ななライズ,35.49791,139.53743
2023-12-10,神奈川県,新！ガーデン戸塚,降臨シリーズ テミス,C,DMMぱちタウン,35.418137,139.534988
2023-12-10,神奈川県,新！ガーデン戸塚,降臨シリーズ オーディン,C,DMMぱちタウン,35.418137,139.534988
2023-12-10,神奈川県,新！ガーデン戸塚,降臨シリーズ アポロン,C,DMMぱちタウン,35.418137,139.534988
2023-12-10,神奈川県,新！ガーデン戸塚,降臨シリーズ アテナ,C,DMMぱちタウン,35.418137,139.534988
2023-12-10,神奈川県,新！ガーデン戸塚,スコーピオン取材 団結の刻(真紅),B,DMMぱちタウン,35.418137,139.534988
2023-12-10,神奈川県,新！ガーデン戸塚,Dynamite取材 マジ愛取材,C,DMMぱちタウン,35.418137,139.534988
2023-12-10,神奈川県,新！ガーデン戸塚,かたまる応援地区,S,スロパチステーション,35.418137,139.534988
2023-12-10,神奈川県,新！ガーデン戸塚,超ぎょくりゅーこ,A,りゅーこ,35.418137,139.534988
2023-12-10,神奈川県,横浜ポパイ,プレミアムジャッジメントS,B,アツ姫,35.465279,139.619217
2023-12-10,神奈川県,横浜ポパイ,プレミアムジャッジメントP,B,アツ姫,35.465279,139.619217
2023-12-10,神奈川県,横浜マリーン,ホールサーチマン 金枠,B,ホールサーチマン,35.437553,139.637253
2023-12-11,千葉県,PIA津田沼,ぎょくあしゅら,・,りゅーこ,35.690063,140.022247
2023-12-11,千葉県,PIA津田沼,あしゅら,C,りゅーこ,35.690063,140.022247
2023-12-11,千葉県,ZAP蘇我店,スロッター×スロッター,C,パチンコ店長のホール攻略,35.580513,140.129822
2023-12-11,千葉県,アスワン幕張,スロッター×スロッター,C,パチンコ店長のホール攻略,35.664165,140.041412
2023-12-11,千葉県,アミューズ千葉,満台が見たい!!,C,アツ姫,35.617985,140.125412
2023-12-11,千葉県,エクスアリーナ松戸,スーパースター・烈ちゃん来店調査,・,パチスロ必勝本,35.761406,139.938095
2023-12-11,千葉県,エクス・アリーナ柏,スーパースター・CUBEくん来店調査,・,パチスロ必勝本,35.816994,139.961594
2023-12-11,千葉県,ニュー後楽園,スロッター×パチンカー,C,パチンコ店長のホール攻略,35.69083,140.021378
2023-12-11,千葉県,パールショップともえ市原店,スロッター×パチンカー,C,パチンコ店長のホール攻略,35.497513,140.105606
2023-12-11,千葉県,パチンコウエスタン浦安やなぎ通り店,スロッター×スロッター,C,パチンコ店長のホール攻略,35.660984,139.900696
2023-12-11,千葉県,パチンコウエスタン浦安やなぎ通り店,頂チャンネル,B,頂-ITADAKI-,35.660984,139.900696
2023-12-11,千葉県,パラッツォ船橋店,ドリスロ,・,ドリスロ,35.699776,139.985321
2023-12-11,千葉県,ピーアーク千葉駅前,よっしー社長の厳選ホール,A,よっしー社長プロデュース,35.611412,140.116348
2023-12-11,千葉県,やすだ柏店,天草ヤスヲのブッコミデータまとめ！,C,パチ7,35.882122,139.953568
2023-12-11,千葉県,第一プラザ船橋店,ガチアンケート虹色,B,ガチアン,35.709934,139.980133
2023-12-11,千葉県,第一プラザ船橋店,実践来店,A,ミリテレ,35.709934,139.980133
2023-12-11,埼玉県,SAP草加,渋沢が行く！,C,その他取材・企画,35.835194,139.819107
2023-12-11,埼玉県,アスカ狭山店,ぶっ通し7days調査,・,スロットイベ日調査隊Ｚ,35.874207,139.390549
2023-12-11,埼玉県,エンジェル蕨店,リニューアル(1日目),C,リニューアルオープン,35.828342,139.690781
2023-12-11,埼玉県,ガーデン北戸田,降臨シリーズ テミス,C,DMMぱちタウン,35.829372,139.66098
2023-12-11,埼玉県,ガーデン北戸田,降臨シリーズ オーディン,C,DMMぱちタウン,35.829372,139.66098
2023-12-11,埼玉県,ガーデン北戸田,降臨シリーズ アテナ,C,DMMぱちタウン,35.829372,139.66098
2023-12-11,埼玉県,ガーデン北戸田,感謝してます‼取材,C,DMMぱちタウン,35.829372,139.66098
2023-12-11,埼玉県,ガーデン北戸田,スコーピオン取材 団結の刻(真紅),B,DMMぱちタウン,35.829372,139.66098
2023-12-11,埼玉県,ガーデン北戸田,Dynamite取材 マジ愛取材,C,DMMぱちタウン,35.829372,139.66098
2023-12-11,埼玉県,ガーデン北戸田,ミリスロ,A,パチエース,35.829372,139.66098
2023-12-11,埼玉県,ガーデン北戸田,アトランティスロ,A,パチエース,35.829372,139.66098
2023-12-11,埼玉県,ゴードン西川口店,ぎょくりゅーこ,C,りゅーこ,35.815769,139.705093
2023-12-11,埼玉県,コトブキプラスα新都心店,グランドオープン(5日目),S,グランドオープン,35.890747,139.638367
2023-12-11,埼玉県,スロットタワージャルダン,ぶっ通し7days調査,・,スロットイベ日調査隊Ｚ,35.874252,139.513046
2023-12-11,埼玉県,トワーズ狭山店,パチトロス,・,アツ姫,35.843014,139.423569
2023-12-11,埼玉県,パラッツォ三郷中央店,スロ子来店,A,スロパチステーション,35.821896,139.877762
2023-12-11,埼玉県,パラッツォ蕨店,オススメ機種ローテーション風？ポスター掲載7日目(パラッツォ系列),・,店舗傾向分析,35.828522,139.691528
2023-12-11,埼玉県,ピーアーク松原,ジャッジメントS,C,アツ姫,35.843842,139.801239
2023-12-11,埼玉県,ピーアーク松原,ジャッジメントP,・,アツ姫,35.843842,139.801239
2023-12-11,埼玉県,ピーアーク松原,スロパチステーション潜入取材 ギガテン,S,スロパチステーション,35.843842,139.801239
2023-12-11,埼玉県,ピーアーク草加,アナスロ予測(紫),A,アナスロ,35.828815,139.80249
2023-12-11,埼玉県,ピーアーク草加,コギョウテン,A,ギョウテン【関激】,35.828815,139.80249
2023-12-11,埼玉県,ピーアーク草加,ぎょくりゅーこ,C,りゅーこ,35.828815,139.80249
2023-12-11,埼玉県,メガガーデン所沢スロット館,降臨シリーズ ヘラクレス,C,DMMぱちタウン,35.787285,139.472565
2023-12-11,埼玉県,メガガーデン所沢スロット館,降臨シリーズ テミス,C,DMMぱちタウン,35.787285,139.472565
2023-12-11,埼玉県,メガガーデン所沢スロット館,降臨シリーズ オーディン,C,DMMぱちタウン,35.787285,139.472565
2023-12-11,埼玉県,メガガーデン所沢スロット館,降臨シリーズ アポロン,C,DMMぱちタウン,35.787285,139.472565
2023-12-11,埼玉県,メガガーデン所沢スロット館,降臨シリーズ アテナ,C,DMMぱちタウン,35.787285,139.472565
2023-12-11,埼玉県,メガガーデン所沢スロット館,スコーピオン取材 結束の刻(真紅),C,DMMぱちタウン,35.787285,139.472565
2023-12-11,埼玉県,メガガーデン所沢スロット館,スコーピオン取材 団結の刻(真紅),B,DMMぱちタウン,35.787285,139.472565
2023-12-11,埼玉県,ライブガーデン幸手権現堂店,ジャッジメントS,C,アツ姫,36.093712,139.719803
2023-12-11,埼玉県,ライブガーデン幸手権現堂店,ガチアンケート金色,C,ガチアン,36.093712,139.719803
2023-12-11,埼玉県,ラ・カータ鶴ヶ島777,ハイローテ7,・,パチエース,35.928253,139.383026
2023-12-11,埼玉県,一番舘川越ふじみ野店,ギョウテン,A,ギョウテン【関激】,35.883972,139.543671
2023-12-11,埼玉県,一番舘東大宮店,ハイローテ7,・,パチエース,35.947857,139.643494
2023-12-11,埼玉県,一番舘東所沢店,ドリスロ,・,ドリスロ,35.791111,139.502274
2023-12-11,埼玉県,新！ガーデン川口安行店,ぶっ通し7days調査,・,スロットイベ日調査隊Ｚ,35.842049,139.769913
2023-12-11,埼玉県,新！ガーデン春日部店,降臨シリーズ テミス,C,DMMぱちタウン,35.978428,139.751602
2023-12-11,埼玉県,新！ガーデン春日部店,降臨シリーズ オーディン,C,DMMぱちタウン,35.978428,139.751602
2023-12-11,埼玉県,新！ガーデン春日部店,降臨シリーズ アポロン,C,DMMぱちタウン,35.978428,139.751602
2023-12-11,埼玉県,新！ガーデン春日部店,降臨シリーズ アテナ,C,DMMぱちタウン,35.978428,139.751602
2023-12-11,埼玉県,新！ガーデン春日部店,スコーピオン取材 結束の刻(真紅),C,DMMぱちタウン,35.978428,139.751602
2023-12-11,埼玉県,新！ガーデン春日部店,スコーピオン取材 団結の刻(真紅),B,DMMぱちタウン,35.978428,139.751602
2023-12-11,埼玉県,新！ガーデン春日部店,スコーピオン取材 八咫烏,C,DMMぱちタウン,35.978428,139.751602
2023-12-11,埼玉県,新！ガーデン春日部店,スコーピオン取材 カマイタチ,C,DMMぱちタウン,35.978428,139.751602
2023-12-11,埼玉県,新！ガーデン春日部店,Dynamite取材 マジ愛取材,C,DMMぱちタウン,35.978428,139.751602
2023-12-11,埼玉県,新！ガーデン春日部店,スタレポNEO,B,ジャンバリ.TV,35.978428,139.751602
2023-12-11,埼玉県,新！ガーデン春日部店,ぶっ通し7days調査,・,スロットイベ日調査隊Ｚ,35.978428,139.751602
2023-12-11,埼玉県,第一プラザみずほ台店,わんだふる,・,DMMぱちタウン,35.838947,139.551086
2023-12-11,東京都,コトブキプラスα鹿浜店,グランドオープン(3日目),S,グランドオープン,,
2023-12-11,東京都,ジュラク王子店,スロミュー中間テスト,・,スロミュー,35.754143,139.737732
2023-12-11,東京都,パチンコヒロキ蒲田3号店,ランキン,・,パチスロ必勝本,35.563725,139.715622
2023-12-11,東京都,メッセ昭島店,くろむ来店,B,その他取材・企画,35.719574,139.372665
2023-12-11,東京都,メッセ笹塚店,ガブ来店,・,その他取材・企画,35.673756,139.665695
2023-12-11,神奈川県,123横浜西口店,黒バラの超極,S,ジャンバリ.TV,35.465633,139.619049
2023-12-11,神奈川県,123横浜西口店,黒バラの玉意,B,ジャンバリ.TV,35.465633,139.619049
2023-12-11,神奈川県,123横浜西口店,番組収録(ジャンバリ),A,ジャンバリ.TV,35.465633,139.619049
2023-12-11,神奈川県,PIA京急川崎,ぎょくあしゅら,・,りゅーこ,35.532288,139.699829
2023-12-11,神奈川県,PIA京急川崎,あしゅら,C,りゅーこ,35.532288,139.699829
2023-12-11,神奈川県,PIA伊勢佐木町,プレミアムジャッジメントP,B,アツ姫,35.445164,139.63353
2023-12-11,神奈川県,PIA伊勢佐木町,アツ姫来店,A,アツ姫,35.445164,139.63353
2023-12-11,神奈川県,PIA川崎ダイス,プレミアムジャッジメントS,B,アツ姫,35.531353,139.70015
2023-12-11,神奈川県,PIA川崎ダイス,プレミアムジャッジメントP,B,アツ姫,35.531353,139.70015
2023-12-11,神奈川県,PIA川崎銀柳,あしゅら,C,りゅーこ,35.529808,139.699905
2023-12-11,神奈川県,PIA横浜モアーズ,プレミアムジャッジメントS,B,アツ姫,35.467518,139.622421
2023-12-11,神奈川県,PIA横浜モアーズ,プレミアムジャッジメントP,B,アツ姫,35.467518,139.622421
2023-12-11,神奈川県,PIA横須賀中央,ぎょくりゅーこ,C,りゅーこ,35.279613,139.669983
2023-12-11,神奈川県,アビバANNEX&SQUARE,ぱちまる応援地区,A,スロパチステーション,35.24921,139.685104
2023-12-11,神奈川県,アビバ三浦海岸店,BLACK ANGELS ブラックエンジェルス,B,DMMぱちタウン,35.186741,139.655716
2023-12-11,神奈川県,アビバ上大岡店,パチギョウテン,C,ギョウテン【関激】,35.40963,139.595871
2023-12-11,神奈川県,アビバ上大岡店,ギョウテン,A,ギョウテン【関激】,35.40963,139.595871
2023-12-11,神奈川県,アビバ南足柄店,真×パチンカー,C,パチンコ店長のホール攻略,35.316048,139.11026
2023-12-11,神奈川県,アビバ南足柄店,超あしゅら,A,りゅーこ,35.316048,139.11026
2023-12-11,神奈川県,アビバ横須賀中央店,超やべんじゃーずA,C,パチエース,35.279995,139.670624
2023-12-11,神奈川県,アビバ横須賀中央店,オンリー１ホールレポート,C,爆ガチ!,35.279995,139.670624
2023-12-11,神奈川県,アビバ湘南台店,ぱちまる応援地区,A,スロパチステーション,35.397129,139.466766
2023-12-11,神奈川県,アビバ湘南台店,かたまる応援地区,S,スロパチステーション,35.397129,139.466766
2023-12-11,神奈川県,アビバ綱島樽町店,プレミアムジャッジメントP,B,アツ姫,35.531502,139.643082
2023-12-11,神奈川県,アビバ綱島樽町店,ドラゴンモード(ブルー),C,ドラゴンモード,35.531502,139.643082
2023-12-11,神奈川県,アビバ関内店,ぱちまる応援地区,A,スロパチステーション,35.443768,139.633987
2023-12-11,神奈川県,アフェスタ三春町店,真×スロッター,B,パチンコ店長のホール攻略,35.265572,139.692047
2023-12-11,神奈川県,エスパス日拓溝の口駅前本館,ちゅんげーリポート,・,パチ7,35.600746,139.610901
2023-12-11,神奈川県,エランドール泉店,ジャッジメントS,C,アツ姫,35.403339,139.501068
2023-12-11,神奈川県,エランドール泉店,ジャッジメントP,・,アツ姫,35.403339,139.501068
2023-12-11,神奈川県,ギンザホール707,英雄の軌跡(DMM),S,DMMぱちタウン,35.61813,139.56424
2023-12-11,神奈川県,グランドアクア,ジャッジメントS,C,アツ姫,35.339668,139.624023
2023-12-11,神奈川県,グランドアクア,ジャッジメントP,・,アツ姫,35.339668,139.624023
2023-12-11,神奈川県,クリエ十日市場店,りゅーこ,C,りゅーこ,35.526009,139.517807
2023-12-11,神奈川県,サガン新横浜,スロッター×スロッターSMART,・,パチンコ店長のホール攻略,35.507751,139.61673
2023-12-11,神奈川県,サントロペ横須賀中央,あしゅら,C,りゅーこ,35.279293,139.671021
2023-12-11,神奈川県,ジアスセンター南,ガチアンケート虹色,B,ガチアン,35.543774,139.570389
2023-12-11,神奈川県,ジアスセンター南,黒バラの玉意,B,ジャンバリ.TV,35.543774,139.570389
2023-12-11,神奈川県,ジアスセンター南,全体分析,A,ななライズ,35.543774,139.570389
2023-12-11,神奈川県,ジアスセンター南,リニューアル(1日目),C,リニューアルオープン,35.543774,139.570389
2023-12-11,神奈川県,ジャパンニューアルファテームズ,イナズマ広告(黄緑),C,イナズマ店長,35.371452,139.202728
2023-12-11,神奈川県,ジャパンニューアルファテームズ,ハイローテ7,・,パチエース,35.371452,139.202728
2023-12-11,神奈川県,ジャパンニューアルファ倉見店,イナズマ広告(黄緑),C,イナズマ店長,35.393295,139.380737
2023-12-11,神奈川県,ジャパンニューアルファ相模原南店,イナズマ広告(黄緑),C,イナズマ店長,35.538811,139.433533
2023-12-11,神奈川県,ジャパンニューアルファ相模原南店,イナズマ広告(キリン),・,イナズマ店長,35.538811,139.433533
2023-12-11,神奈川県,ジャパンニューアルファ藤沢店,ガチアンケート赤色,C,ガチアン,35.383286,139.474609
2023-12-11,神奈川県,チャンピオン田名店,ぶっ通し7days調査,・,スロットイベ日調査隊Ｚ,35.554871,139.34729
2023-12-11,神奈川県,ドキわくランド愛川店,ドリスロ,・,ドリスロ,35.506649,139.345825
2023-12-11,神奈川県,ドラゴン小田急相模原店,ジャッジメントS,C,アツ姫,35.51458,139.422775
2023-12-11,神奈川県,トワーズ大和深見店1120,満天☆STAR Kewl,C,アツ姫,35.476692,139.461472
2023-12-11,神奈川県,トワーズ相模原店,フェニックス,・,アツ姫,35.593765,139.361862
